Datetime,Close,High,Low,Open,Volume
2024-08-23 09:30:00-04:00,129.48500061035156,129.60000610351562,125.22000122070312,125.87000274658203,99471311
2024-08-23 10:30:00-04:00,128.74000549316406,129.5800018310547,126.51000213623047,129.47999572753906,57004779
2024-08-23 11:30:00-04:00,127.5250015258789,129.17999267578125,127.18000030517578,128.77000427246094,32240944
2024-08-23 12:30:00-04:00,128.01060485839844,128.14990234375,126.62000274658203,127.51000213623047,25570577
2024-08-23 13:30:00-04:00,128.6699981689453,128.77999877929688,127.95999908447266,128.02000427246094,20085109
2024-08-23 14:30:00-04:00,128.8300018310547,128.8800048828125,127.875,128.6699981689453,22573146
2024-08-23 15:30:00-04:00,129.27999877929688,129.32000732421875,128.1699981689453,128.8300018310547,27582703
2024-08-26 09:30:00-04:00,126.84500122070312,131.25999450683594,126.66000366210938,129.60000610351562,103393486
2024-08-26 10:30:00-04:00,127.06999969482422,127.3499984741211,124.37000274658203,126.83999633789062,62728675
2024-08-26 11:30:00-04:00,127.03500366210938,127.44000244140625,125.93000030517578,127.05999755859375,32422470
2024-08-26 12:30:00-04:00,126.48999786376953,127.54000091552734,126.08999633789062,127.0250015258789,28331944
2024-08-26 13:30:00-04:00,126.58999633789062,126.68000030517578,125.55000305175781,126.48999786376953,27701959
2024-08-26 14:30:00-04:00,126.63999938964844,126.98999786376953,126.33000183105469,126.58999633789062,23016655
2024-08-26 15:30:00-04:00,126.44999694824219,126.87999725341797,126.12000274658203,126.63999938964844,22622718
2024-08-27 09:30:00-04:00,127.20159912109375,127.61000061035156,123.87999725341797,125.02999877929688,93846227
2024-08-27 10:30:00-04:00,128.14999389648438,128.97999572753906,127.0,127.20500183105469,50097633
2024-08-27 11:30:00-04:00,127.9749984741211,128.22999572753906,127.33000183105469,128.110107421875,30391916
2024-08-27 12:30:00-04:00,128.80499267578125,128.9499969482422,127.5199966430664,127.96499633789062,24907233
2024-08-27 13:30:00-04:00,128.47520446777344,129.1999969482422,128.22999572753906,128.80929565429688,30212633
2024-08-27 14:30:00-04:00,128.4600067138672,128.7899932861328,128.1199951171875,128.47000122070312,22283933
2024-08-27 15:30:00-04:00,128.33999633789062,128.75,128.1999969482422,128.4600067138672,20730115
2024-08-28 09:30:00-04:00,127.27999877929688,128.3300018310547,126.08000183105469,128.1199951171875,74144659
2024-08-28 10:30:00-04:00,123.99009704589844,127.56999969482422,122.63999938964844,127.2699966430664,74409264
2024-08-28 11:30:00-04:00,125.48500061035156,125.83000183105469,123.91000366210938,123.97010040283203,50989670
2024-08-28 12:30:00-04:00,125.67500305175781,126.02999877929688,125.072998046875,125.47000122070312,34442445
2024-08-28 13:30:00-04:00,124.95800018310547,125.87000274658203,123.88009643554688,125.66999816894531,34490261
2024-08-28 14:30:00-04:00,126.1698989868164,126.3499984741211,124.42500305175781,124.95680236816406,42699297
2024-08-28 15:30:00-04:00,125.66000366210938,126.67620086669922,125.44999694824219,126.16000366210938,35723996
2024-08-29 09:30:00-04:00,120.73999786376953,124.43000030517578,119.2300033569336,120.1593017578125,161150946
2024-08-29 10:30:00-04:00,120.98999786376953,122.55000305175781,120.48999786376953,120.7300033569336,59984693
2024-08-29 11:30:00-04:00,121.29000091552734,121.83999633789062,120.7699966430664,120.9800033569336,32040570
2024-08-29 12:30:00-04:00,120.62000274658203,121.54000091552734,120.2300033569336,121.27999877929688,29140644
2024-08-29 13:30:00-04:00,119.21499633789062,121.16000366210938,119.01000213623047,120.62999725341797,34442138
2024-08-29 14:30:00-04:00,117.9312973022461,119.21499633789062,116.72000122070312,119.20999908447266,65467182
2024-08-29 15:30:00-04:00,117.59040069580078,119.08000183105469,117.5,117.94000244140625,36214417
2024-08-30 09:30:00-04:00,119.30000305175781,121.75,118.44999694824219,119.4800033569336,99495892
2024-08-30 10:30:00-04:00,117.85990142822266,120.20999908447266,117.47000122070312,119.30000305175781,51928541
2024-08-30 11:30:00-04:00,118.34960174560547,118.88999938964844,117.22000122070312,117.8499984741211,35816370
2024-08-30 12:30:00-04:00,118.22930145263672,118.70999908447266,117.83999633789062,118.34010314941406,24962127
2024-08-30 13:30:00-04:00,118.65850067138672,118.80000305175781,117.9800033569336,118.2300033569336,19564723
2024-08-30 14:30:00-04:00,119.03679656982422,119.2300033569336,118.30999755859375,118.66000366210938,28437690
2024-08-30 15:30:00-04:00,119.36000061035156,119.5999984741211,118.37000274658203,119.04000091552734,26525908
2024-09-03 09:30:00-04:00,112.18000030517578,115.30000305175781,111.77999877929688,115.28019714355469,117228658
2024-09-03 10:30:00-04:00,110.93000030517578,112.19999694824219,109.3949966430664,112.17330169677734,89524867
2024-09-03 11:30:00-04:00,110.24009704589844,111.41999816894531,110.0,110.93000030517578,38413673
2024-09-03 12:30:00-04:00,110.5,110.80999755859375,109.80000305175781,110.24500274658203,30491299
2024-09-03 13:30:00-04:00,108.28500366210938,110.66000366210938,108.0199966430664,110.5,49654995
2024-09-03 14:30:00-04:00,108.30000305175781,109.20999908447266,108.02010345458984,108.29000091552734,47703463
2024-09-03 15:30:00-04:00,107.9800033569336,108.4800033569336,107.29000091552734,108.30500030517578,48690229
2024-09-04 09:30:00-04:00,107.36009979248047,108.38500213623047,104.12000274658203,105.37999725341797,129224432
2024-09-04 10:30:00-04:00,108.2699966430664,109.98999786376953,107.20500183105469,107.35009765625,59060788
2024-09-04 11:30:00-04:00,108.67500305175781,108.86000061035156,107.52010345458984,108.26249694824219,34812666
2024-09-04 12:30:00-04:00,109.01000213623047,109.51000213623047,108.22000122070312,108.67500305175781,27408611
2024-09-04 13:30:00-04:00,108.1050033569336,109.37000274658203,107.72000122070312,109.01000213623047,26157057
2024-09-04 14:30:00-04:00,105.95500183105469,108.1500015258789,105.4000015258789,108.0999984741211,43755634
2024-09-04 15:30:00-04:00,106.16999816894531,106.98999786376953,105.56210327148438,105.95939636230469,33144531
2024-09-05 09:30:00-04:00,109.07949829101562,109.6500015258789,105.0,105.26000213623047,109306773
2024-09-05 10:30:00-04:00,106.29499816894531,109.33999633789062,106.22000122070312,109.1050033569336,49465467
2024-09-05 11:30:00-04:00,107.41010284423828,107.5999984741211,106.06999969482422,106.30500030517578,34225159
2024-09-05 12:30:00-04:00,106.3375015258789,107.7051010131836,106.31500244140625,107.4198989868164,21973973
2024-09-05 13:30:00-04:00,106.98500061035156,107.75,106.29000091552734,106.33999633789062,24341139
2024-09-05 14:30:00-04:00,107.16999816894531,107.54000091552734,106.55000305175781,106.9800033569336,21466526
2024-09-05 15:30:00-04:00,107.23999786376953,107.4000015258789,106.37999725341797,107.1760025024414,19508322
2024-09-06 09:30:00-04:00,103.69999694824219,108.1500015258789,103.5999984741211,107.90499877929688,107594986
2024-09-06 10:30:00-04:00,102.31999969482422,104.0,101.94999694824219,103.69999694824219,81532463
2024-09-06 11:30:00-04:00,101.83999633789062,102.75,100.94999694824219,102.31999969482422,54783731
2024-09-06 12:30:00-04:00,102.61499786376953,103.2699966430664,101.5999984741211,101.85900115966797,35350486
2024-09-06 13:30:00-04:00,102.00990295410156,102.7300033569336,101.77999877929688,102.5999984741211,30018251
2024-09-06 14:30:00-04:00,103.38500213623047,103.56999969482422,101.99019622802734,102.01000213623047,35575241
2024-09-06 15:30:00-04:00,102.83999633789062,103.66500091552734,102.48999786376953,103.4000015258789,27855515
2024-09-09 09:30:00-04:00,105.04199981689453,106.55000305175781,104.81999969482422,104.86499786376953,82098735
2024-09-09 10:30:00-04:00,104.93000030517578,105.07990264892578,103.69000244140625,105.0199966430664,42550860
2024-09-09 11:30:00-04:00,105.56999969482422,105.68000030517578,104.70999908447266,104.93099975585938,26639014
2024-09-09 12:30:00-04:00,105.94999694824219,106.19999694824219,105.19000244140625,105.56999969482422,24285051
2024-09-09 13:30:00-04:00,104.94000244140625,105.94499969482422,104.91000366210938,105.94499969482422,24252460
2024-09-09 14:30:00-04:00,105.80139923095703,105.88500213623047,104.68000030517578,104.94000244140625,22150277
2024-09-09 15:30:00-04:00,106.4800033569336,106.55000305175781,105.5250015258789,105.79000091552734,20173904
2024-09-10 09:30:00-04:00,107.29000091552734,109.4000015258789,105.95999908447266,107.97530364990234,87845460
2024-09-10 10:30:00-04:00,107.1177978515625,107.54499816894531,106.41600036621094,107.29989624023438,33241851
2024-09-10 11:30:00-04:00,105.45500183105469,107.44000244140625,104.94999694824219,107.0999984741211,36994246
2024-09-10 12:30:00-04:00,106.19999694824219,106.6500015258789,105.41000366210938,105.44999694824219,24532466
2024-09-10 13:30:00-04:00,107.29419708251953,107.47000122070312,106.12000274658203,106.19499969482422,22080720
2024-09-10 14:30:00-04:00,107.54989624023438,107.58000183105469,107.02999877929688,107.30000305175781,20222622
2024-09-10 15:30:00-04:00,108.0199966430664,108.18000030517578,107.33000183105469,107.54499816894531,20494338
2024-09-11 09:30:00-04:00,109.31500244140625,111.93000030517578,108.47000122070312,109.4000015258789,104156057
2024-09-11 10:30:00-04:00,109.31999969482422,109.44999694824219,107.41999816894531,109.30999755859375,50513326
2024-09-11 11:30:00-04:00,112.82749938964844,112.87000274658203,109.16500091552734,109.30000305175781,59793549
2024-09-11 12:30:00-04:00,113.8550033569336,113.87000274658203,111.70999908447266,112.82050323486328,50045657
2024-09-11 13:30:00-04:00,115.27619934082031,115.37000274658203,113.36000061035156,113.86000061035156,50208711
2024-09-11 14:30:00-04:00,115.9800033569336,116.13999938964844,114.55999755859375,115.28500366210938,48831566
2024-09-11 15:30:00-04:00,116.8499984741211,117.18000030517578,115.66000366210938,115.98500061035156,39897445
2024-09-12 09:30:00-04:00,119.6050033569336,119.81999969482422,115.37999725341797,116.875,110932880
2024-09-12 10:30:00-04:00,118.66999816894531,120.23999786376953,118.27999877929688,119.60009765625,61988443
2024-09-12 11:30:00-04:00,119.13500213623047,119.30000305175781,117.7699966430664,118.67500305175781,39212589
2024-09-12 12:30:00-04:00,119.84010314941406,119.95999908447266,118.47000122070312,119.13939666748047,30068279
2024-09-12 13:30:00-04:00,120.40010070800781,120.79000091552734,119.46790313720703,119.8550033569336,38812810
2024-09-12 14:30:00-04:00,119.94999694824219,120.48999786376953,119.0999984741211,120.4000015258789,35025996
2024-09-12 15:30:00-04:00,119.18000030517578,120.0999984741211,119.0199966430664,119.95999908447266,25774270
2024-09-13 09:30:00-04:00,118.37000274658203,119.95500183105469,118.0199966430664,119.01000213623047,77115916
2024-09-13 10:30:00-04:00,119.41020202636719,119.79000091552734,117.5999984741211,118.37020111083984,41632945
2024-09-13 11:30:00-04:00,118.71499633789062,119.55000305175781,118.30000305175781,119.41999816894531,27707927
2024-09-13 12:30:00-04:00,119.1050033569336,119.33000183105469,118.44499969482422,118.72000122070312,21624083
2024-09-13 13:30:00-04:00,118.61499786376953,119.16999816894531,118.3687973022461,119.1050033569336,17701903
2024-09-13 14:30:00-04:00,119.05999755859375,119.12999725341797,118.41999816894531,118.62000274658203,20818196
2024-09-13 15:30:00-04:00,119.06999969482422,119.13999938964844,118.70999908447266,119.05999755859375,17327901
2024-09-16 09:30:00-04:00,117.11499786376953,118.18000030517578,114.36000061035156,116.80999755859375,88468816
2024-09-16 10:30:00-04:00,116.625,117.2499008178711,116.02999877929688,117.12999725341797,35852811
2024-09-16 11:30:00-04:00,116.1698989868164,116.87000274658203,115.71089935302734,116.625,26871447
2024-09-16 12:30:00-04:00,116.62000274658203,116.79000091552734,115.75,116.16999816894531,18889204
2024-09-16 13:30:00-04:00,116.66500091552734,117.07499694824219,116.45010375976562,116.62079620361328,17703890
2024-09-16 14:30:00-04:00,116.35009765625,116.68499755859375,116.0999984741211,116.66059875488281,17752526
2024-09-16 15:30:00-04:00,116.7699966430664,116.79000091552734,116.2300033569336,116.3501968383789,14443184
2024-09-17 09:30:00-04:00,117.7499008178711,118.80000305175781,116.54000091552734,118.76000213623047,64854037
2024-09-17 10:30:00-04:00,117.20999908447266,118.27059936523438,117.18000030517578,117.73999786376953,28647718
2024-09-17 11:30:00-04:00,116.52989959716797,117.5199966430664,115.97000122070312,117.20600128173828,25503727
2024-09-17 12:30:00-04:00,116.09500122070312,116.69999694824219,115.66999816894531,116.5199966430664,26392736
2024-09-17 13:30:00-04:00,115.37909698486328,116.26000213623047,114.83000183105469,116.08999633789062,25990083
2024-09-17 14:30:00-04:00,115.3499984741211,115.6500015258789,114.8550033569336,115.375,21933744
2024-09-17 15:30:00-04:00,115.58499908447266,115.6500015258789,114.9800033569336,115.34120178222656,18718670
2024-09-18 09:30:00-04:00,115.12000274658203,116.3499984741211,114.61000061035156,116.0260009765625,54005037
2024-09-18 10:30:00-04:00,114.82990264892578,115.4397964477539,114.52999877929688,115.12930297851562,24486152
2024-09-18 11:30:00-04:00,114.69000244140625,114.8499984741211,113.68000030517578,114.82219696044922,27633139
2024-09-18 12:30:00-04:00,115.0999984741211,115.33000183105469,114.56999969482422,114.69999694824219,21073731
2024-09-18 13:30:00-04:00,116.7750015258789,117.16999816894531,114.62999725341797,115.09500122070312,49042417
2024-09-18 14:30:00-04:00,115.38999938964844,117.69999694824219,113.51000213623047,116.77999877929688,66458647
2024-09-18 15:30:00-04:00,113.22000122070312,115.7300033569336,113.22000122070312,115.38999938964844,32757218
2024-09-19 09:30:00-04:00,119.22000122070312,119.47000122070312,117.25,117.31999969482422,95723223
2024-09-19 10:30:00-04:00,119.52519989013672,119.5999984741211,118.51000213623047,119.30069732666016,36413875
2024-09-19 11:30:00-04:00,119.16000366210938,119.66000366210938,118.7699966430664,119.5250015258789,26693186
2024-09-19 12:30:00-04:00,119.49500274658203,119.66000366210938,118.94000244140625,119.16999816894531,23193470
2024-09-19 13:30:00-04:00,119.1240005493164,119.48999786376953,118.66999816894531,119.40499877929688,21799497
2024-09-19 14:30:00-04:00,118.1449966430664,119.13500213623047,117.61000061035156,119.12999725341797,29362719
2024-09-19 15:30:00-04:00,117.9800033569336,118.6500015258789,117.70999908447266,118.16000366210938,21695352
2024-09-20 09:30:00-04:00,117.08000183105469,118.61810302734375,116.70999908447266,117.05999755859375,76665867
2024-09-20 10:30:00-04:00,115.73999786376953,117.41999816894531,115.39009857177734,117.06999969482422,41470671
2024-09-20 11:30:00-04:00,116.67939758300781,116.81999969482422,115.69999694824219,115.73999786376953,31124714
2024-09-20 12:30:00-04:00,116.19010162353516,116.66999816894531,116.0199966430664,116.66000366210938,18720226
2024-09-20 13:30:00-04:00,115.84449768066406,116.55999755859375,115.5,116.19000244140625,25463820
2024-09-20 14:30:00-04:00,116.62000274658203,116.72000122070312,115.69000244140625,115.83999633789062,22337565
2024-09-20 15:30:00-04:00,116.08000183105469,116.88999938964844,115.72000122070312,116.625,27559179
2024-09-23 09:30:00-04:00,116.17500305175781,116.98999786376953,115.44999694824219,116.45999908447266,56701554
2024-09-23 10:30:00-04:00,115.5250015258789,116.23999786376953,114.86000061035156,116.17500305175781,32593605
2024-09-23 11:30:00-04:00,115.49500274658203,116.3499984741211,115.44000244140625,115.52999877929688,24615527
2024-09-23 12:30:00-04:00,115.66999816894531,115.77999877929688,115.2699966430664,115.48999786376953,18461327
2024-09-23 13:30:00-04:00,116.11029815673828,116.22989654541016,115.55999755859375,115.66500091552734,14762662
2024-09-23 14:30:00-04:00,116.52899932861328,116.6050033569336,115.91000366210938,116.11000061035156,15548684
2024-09-23 15:30:00-04:00,116.23999786376953,116.56999969482422,116.1500015258789,116.52940368652344,14358863
2024-09-24 09:30:00-04:00,115.98410034179688,117.61000061035156,115.83999633789062,116.51499938964844,56053899
2024-09-24 10:30:00-04:00,117.37999725341797,117.44999694824219,115.37999725341797,115.98500061035156,37634844
2024-09-24 11:30:00-04:00,120.77999877929688,121.62000274658203,117.37999725341797,117.38990020751953,94116304
2024-09-24 12:30:00-04:00,121.29499816894531,121.47000122070312,120.55169677734375,120.78209686279297,36259139
2024-09-24 13:30:00-04:00,121.30999755859375,121.80000305175781,121.0999984741211,121.31500244140625,30789973
2024-09-24 14:30:00-04:00,120.43099975585938,121.4000015258789,120.43000030517578,121.31500244140625,28892110
